739340.6805198415,1.0000000000,-25.5027597826,17.9571502587,-39.8265827238,314.8992107431,-5.3422302195,-23.7344788699,385.2640316219,13.6422545844,365.9557773266,83.4387327660,-34.2657569887,265.0200801888,-80.1570740097,68.0445846975,13.5643281450,-67.8633136699,-71.3679810133,4.9276084814,402.6667568163,86.8021368458,-59.2150066442,11.0117857396,-124.9587161486,31.2378152281,-32.5754711202,631.8179203759,-0.1792624854,-0.1792624854,1.0000000000,631.8179203759
739340.6805274220,1.0000000000,-25.5027597826,91.3802363902,-39.8265827238,314.8992107431,-5.3422302195,-23.7344788699,385.2640316219,13.6422545844,365.9557773266,83.4387327660,-34.2657569887,265.0200801888,-80.1570740097,68.0445846975,13.5643281450,-67.8633136699,-71.3679810133,4.9276084814,402.6667568163,86.8021368458,-59.2150066442,11.0117857396,-124.9587161486,31.2378152281,-32.5754711202,631.8179203759,-0.1792624854,-0.1792624854,1.0000000000,631.8179203759
739340.6805301271,1.0000000000,-25.5027597826,17.9571502587,-18.4712643895,314.8992107431,-5.3422302195,-23.7344788699,385.2640316219,13.6422545844,365.9557773266,83.4387327660,-34.2657569887,265.0200801888,-80.1570740097,68.0445846975,13.5643281450,-67.8633136699,-71.3679810133,4.9276084814,402.6667568163,86.8021368458,-59.2150066442,11.0117857396,-124.9587161486,31.2378152281,-32.5754711202,631.8179203759,-0.1792624854,-0.1792624854,1.0000000000,631.8179203759
739340.6805372569,1.0000000000,-25.5027597826,17.9571502587,-39.8265827238,314.8992107431,-5.3422302195,-0.1693418480,385.2640316219,13.6422545844,365.9557773266,83.4387327660,-34.2657569887,265.0200801888,-80.1570740097,68.0445846975,13.5643281450,-67.8633136699,-71.3679810133,4.9276084814,402.6667568163,86.8021368458,-59.2150066442,11.0117857396,-124.9587161486,31.2378152281,-32.5754711202,623.0675914549,-0.1792624854,-0.1792624854,1.0000000000,623.0675914549
739340.6805417945,1.0000000000,-25.5027597826,17.9571502587,-39.8265827238,314.8992107431,-5.3422302195,-23.7344788699,385.2640316219,37.9386819552,365.9557773266,83.4387327660,-34.2657569887,265.0200801888,-80.1570740097,68.0445846975,13.5643281450,-67.8633136699,-71.3679810133,4.9276084814,402.6667568163,86.8021368458,-59.2150066442,11.0117857396,-124.9587161486,31.2378152281,-32.5754711202,305.9695425541,-0.1792624854,-0.1792624854,1.0000000000,305.9695425541
739340.6805445264,1.0000000000,-25.5027597826,17.9571502587,-39.8265827238,314.8992107431,-5.3422302195,-23.7344788699,385.2640316219,13.6422545844,390.5296281255,83.4387327660,-34.2657569887,265.0200801888,-80.1570740097,68.0445846975,13.5643281450,-67.8633136699,-71.3679810133,4.9276084814,402.6667568163,86.8021368458,-59.2150066442,11.0117857396,-124.9587161486,31.2378152281,-32.5754711202,290.4323882518,-0.1792624854,-0.1792624854,1.0000000000,290.4323882518
739340.6805768507,1.0000000000,-25.5027597826,17.9571502587,-39.8265827238,314.8992107431,-5.3422302195,-23.7344788699,385.2640316219,13.6422545844,365.9557773266,83.4387327660,-34.2657569887,265.0200801888,-80.1570740097,68.0445846975,13.5643281450,-67.8633136699,-71.3679810133,4.9276084814,402.6667568163,86.8021368458,-59.2150066442,11.0117857396,-99.9728842837,31.2378152281,-32.5754711202,127.0888526928,-0.1792624854,-0.1792624854,1.0000000000,127.0888526928
739340.6805853801,1.0000000000,-27.4343116693,23.8112070196,-38.0873543684,320.7667365248,-2.6532165415,-21.7524849686,391.5326046744,15.8346861117,368.1474346954,85.1284011758,-32.4310798546,269.4040568361,-78.1579353612,69.3156734481,16.3062460472,-66.8812894366,-70.5410974782,7.1140895422,404.6180938251,88.3315298592,-57.9322717963,13.2053347919,-122.7840930805,30.0180439015,-30.1342157240,119.3613109909,-0.1792624854,-0.1792624854,1.0000000000,119.3613109909
739340.6805876464,1.0000000000,-28.3942732465,26.7775518470,-37.2088227988,323.6842121762,-1.3078673297,-20.7559577254,394.6014515908,16.9263915556,369.2404742972,85.9418493520,-31.5059259221,271.5655215268,-77.1720223153,69.9540014003,17.6726343036,-66.3772437749,-70.1143769892,8.2054284446,405.5784466221,89.0630677588,-57.2788181377,14.2984041895,-121.6959290546,31.9132414306,-28.9060175302,103.8368141767,-0.1792624854,-0.1792624854,1.0000000000,103.8368141767
739340.6806068523,1.0000000000,-29.4894690857,30.2087208737,-36.1948720292,311.6717002308,-32.7884023886,-19.6096025834,398.0637572109,18.1735186234,370.4905492283,83.6925138838,-36.0482805656,261.6501948692,-76.0536436196,70.6876761456,13.5452104380,-65.7889901563,-69.6145232960,9.4542865983,406.6661736709,86.5280976621,-56.5201499977,8.3074500977,-120.4484371090,30.5752616619,-33.4323452139,102.9092904275,-0.1792624854,-0.1792624854,1.0000000000,102.9092904275
