739340.6249484401,1.0000000000,-64.4960257395,253.7044908170,-43.8099712396,215.3862234788,16.5972765495,-39.7110204044,82.6467719951,18.7345415029,320.4449455696,64.8752533378,77.2261439555,255.5870772937,-145.3235563457,88.4069333278,-78.4461969513,65.0093041040,60.7445959171,50.8416894993,319.7164798489,18.8712501329,-76.3979851616,-11.9585087657,-150.3395403351,46.7944134084,-64.2467626495,850.7093598284,-0.0079312381,-0.0079312381,1.0000000000,850.7093598284
739340.6249678250,1.0000000000,-47.3150838709,253.7044908170,-43.8099712396,215.3862234788,16.5972765495,-39.7110204044,82.6467719951,18.7345415029,320.4449455696,64.8752533378,77.2261439555,255.5870772937,-145.3235563457,88.4069333278,-78.4461969513,65.0093041040,60.7445959171,50.8416894993,319.7164798489,18.8712501329,-76.3979851616,-11.9585087657,-150.3395403351,46.7944134084,-64.2467626495,850.7093597397,-0.0079312381,-0.0079312381,1.0000000000,850.7093597397
739340.6251562384,1.0000000000,-64.4960257395,253.7044908170,-43.8099712396,215.3862234788,16.5972765495,-39.7110204044,82.6467719951,18.7345415029,320.4449455696,64.8752533378,77.2261439555,302.5489789079,-145.3235563457,88.4069333278,-78.4461969513,65.0093041040,60.7445959171,50.8416894993,319.7164798489,18.8712501329,-76.3979851616,-11.9585087657,-150.3395403351,46.7944134084,-64.2467626495,850.7093435640,-0.0079312381,-0.0079312381,1.0000000000,850.7093435640
739340.6252420342,1.0000000000,-64.4960257395,253.7044908170,-43.8099712396,215.3862234788,16.5972765495,-39.7110204044,82.6467719951,18.7345415029,320.4449455696,64.8752533378,77.2261439555,255.5870772937,-145.3235563457,88.4069333278,-78.4461969513,65.0093041040,75.1147400952,50.8416894993,319.7164798489,18.8712501329,-76.3979851616,-11.9585087657,-150.3395403351,46.7944134084,-64.2467626495,850.2772439232,-0.0079312381,-0.0079312381,1.0000000000,850.2772439232
739340.6252594964,1.0000000000,-64.4960257395,253.7044908170,-43.8099712396,215.3862234788,16.5972765495,-39.7110204044,82.6467719951,18.7345415029,320.4449455696,64.8752533378,77.2261439555,255.5870772937,-145.3235563457,88.4069333278,-78.4461969513,65.0093041040,60.7445959171,68.8817958608,319.7164798489,18.8712501329,-76.3979851616,-11.9585087657,-150.3395403351,46.7944134084,-64.2467626495,839.1734955433,-0.0079312381,-0.0079312381,1.0000000000,839.1734955433
739340.6253111130,1.0000000000,-64.4960257395,253.7044908170,-43.8099712396,215.3862234788,16.5972765495,-39.7110204044,82.6467719951,18.7345415029,320.4449455696,64.8752533378,77.2261439555,255.5870772937,-145.3235563457,88.4069333278,-78.4461969513,65.0093041040,60.7445959171,50.8416894993,319.7164798489,18.8712501329,-68.1223077200,-11.9585087657,-150.3395403351,46.7944134084,-64.2467626495,750.7367384842,-0.0079312381,-0.0079312381,1.0000000000,750.7367384842
739340.6253969528,1.0000000000,-63.2802561380,261.3162148616,-42.2715370269,220.4631023435,19.1356593666,-57.8115483973,88.6278540809,20.7561884380,322.0921246854,66.9771151095,77.8244740163,259.7585840148,-143.5144412468,89.6760463947,-77.0931695262,66.3306204465,62.2075074508,52.5442141142,321.3518247241,21.4073331844,-75.9066635104,-10.0145504554,-148.5590415206,47.6509598467,-62.5187837428,446.2463990605,-0.0079312381,-0.0079312381,1.0000000000,446.2463990605
739340.6254141082,1.0000000000,-62.6611745984,265.1070266372,-41.4940187736,223.0115097740,20.4001798736,-71.1438437920,91.6414742918,21.7618043539,322.9230036178,68.0085181955,78.0967739474,261.8212762064,-142.6049049228,90.3082388522,-76.4032212511,66.9705331682,62.9199807376,53.3802348501,322.1769087551,22.6700990758,-75.6495421672,-9.0402379350,-147.6627667303,48.0855835561,-61.6430376819,331.0360638748,-0.0079312381,-0.0079312381,1.0000000000,331.0360638748
739340.6254313688,1.0000000000,-63.1323524144,262.2269679559,-42.0854304998,221.0741394379,19.4394426331,-42.8699298849,89.3497477189,20.9978645478,301.9884572939,67.2258529838,77.8914638647,260.2550580813,-143.2964464436,89.8279235016,-76.9283933679,66.4854700753,62.3796652049,52.7457969404,321.5494017549,21.7107321971,-75.8456494631,-9.7808473470,-148.3442934442,47.7548870355,-62.3093120938,287.7076909975,-0.0079312381,-0.0079312381,1.0000000000,287.7076909975
739340.6254485886,1.0000000000,-62.4364977960,266.4690888187,-41.2127851148,223.9304610243,20.8545872121,-44.4156227641,92.7300311883,22.1229292669,288.0581891418,68.3765808281,78.1903998709,262.5599780655,-142.2766947572,90.5354134264,-76.1526691475,67.1974790612,63.1733329937,53.6786701012,322.4751183778,23.1237757189,-75.5551151289,-8.6891447902,-147.3391586089,48.2430699233,-61.3258802752,200.8061229845,-0.0079312381,-0.0079312381,1.0000000000,200.8061229845
739340.6254658304,1.0000000000,-62.9661926732,263.2462999952,-41.8766167611,221.7589405677,19.7794585459,-43.2430054137,15.5710356053,21.2682975503,317.4265700200,67.5035410386,77.9652651119,260.8100425767,-143.0520704344,89.9979138810,-76.7432347594,66.6579504695,62.5716106171,52.9708683177,321.7710215338,22.0502901258,-75.7767922666,-9.5189993270,-148.1035058649,47.8715728876,-62.0741722038,102.2659587956,-0.0079312381,-0.0079312381,1.0000000000,102.2659587956
739340.6254830768,1.0000000000,-62.1837303886,267.9928882317,-40.8969785022,224.9606108594,21.3629890175,-44.9663356447,-36.9064288085,22.5268100733,315.9454795254,68.7867549220,78.2924886628,263.3848594880,-141.9086226878,90.7895787904,-75.8706937294,67.4494952771,63.4551021199,54.0113114390,322.8098443952,23.6312967942,-75.4481880694,-8.2957196381,-146.9761322343,48.4200920451,-60.9694867489,53.2775229344,-0.0079312381,-0.0079312381,1.0000000000,53.2775229344
739340.6261605370,1.0000000000,-60.9722320755,271.4549074841,-46.8140168839,245.0932287526,19.7011503130,-54.2624960136,13.2105110251,13.8503079626,304.9489707482,66.1362649551,79.5668595607,269.0957951855,-149.3724100055,90.0560993111,-78.5522890563,66.6696695277,65.9291585200,58.1466583898,326.5713949929,16.8070599765,-73.5533511610,-2.5403909763,-153.0849469861,47.7170387044,-66.9434355853,49.5819020648,-0.0079312381,-0.0079312381,1.0000000000,49.5819020648
739340.6261778027,1.0000000000,-60.6971870203,271.2015913352,-47.8068322866,253.8702656918,18.2010431365,-57.8795542110,-9.4027163215,11.6060588524,300.5181024421,64.2167250438,71.8049071000,270.8607423495,-150.9965811429,90.6700180976,-80.1806045473,67.3660445786,66.7686925779,59.7119096347,328.0322568754,12.6868311182,-72.6655686069,-0.1722585502,-153.6668042813,48.1937119468,-70.2006472782,34.8833889674,-0.0079312381,-0.0079312381,1.0000000000,34.8833889674
