739340.6803073863,1.0000000000,13.9823579696,224.4436022746,59.1905651773,163.8549813845,-36.3851849038,-60.9256734313,446.3045033932,23.2882999956,354.7141159918,27.8633922080,7.1545776843,226.5590181026,-113.5221364941,102.1046620580,4.4990611554,78.9927398593,-45.0117388161,-63.0722762800,295.5515943237,-87.2817258050,-15.2672006628,-8.2603340694,-141.7377793522,109.4044826483,25.5792759228,444.1234410997,-0.0074558864,-0.0074558864,1.0000000000,444.1234410997
739340.6803346729,1.0000000000,13.9823579696,224.4436022746,59.1905651773,163.8549813845,-36.3851849038,-60.9256734313,446.3045033932,23.2882999956,354.7141159918,27.8633922080,7.1545776843,277.8418502197,-113.5221364941,102.1046620580,4.4990611554,78.9927398593,-45.0117388161,-63.0722762800,295.5515943237,-87.2817258050,-15.2672006628,-8.2603340694,-141.7377793522,109.4044826483,25.5792759228,417.0024494343,-0.0074558864,-0.0074558864,1.0000000000,417.0024494343
739340.6803367952,1.0000000000,13.9823579696,224.4436022746,59.1905651773,163.8549813845,-36.3851849038,-60.9256734313,446.3045033932,23.2882999956,354.7141159918,27.8633922080,7.1545776843,226.5590181026,-89.0704338463,102.1046620580,4.4990611554,78.9927398593,-45.0117388161,-63.0722762800,295.5515943237,-87.2817258050,-15.2672006628,-8.2603340694,-141.7377793522,109.4044826483,25.5792759228,39.5400225200,-0.0074558864,-0.0074558864,1.0000000000,39.5400225200
739340.6804722189,1.0000000000,10.8790235283,213.2888928778,56.2504896280,156.5073697364,-38.7433623807,-62.1652117929,443.0316383585,29.1176274201,358.8765678628,29.4658876981,-9.3387915966,233.2947785581,-90.1675896503,97.3209325260,4.8321211993,79.5856379764,-45.2913110099,-67.4419376063,311.6031989723,-87.4216124950,-10.8290617425,-4.5110861868,-140.4024514966,107.7545376849,24.3432911047,37.5779338105,-0.0074558864,-0.0074558864,1.0000000000,37.5779338105
739340.6804760623,1.0000000000,11.5863714433,213.3951885627,56.5407272151,156.8991804336,-39.8620774306,-62.3266470522,442.2166748419,28.0707675047,359.2521394020,28.6438651857,-8.6662232860,229.2138123986,-90.3654343474,97.9769387328,4.0403726558,79.4878270207,-23.2320969427,-67.1283585679,297.4781361443,-87.6999301226,-12.5142176069,-1.8634281324,-142.2846047114,108.3108903844,23.7327691703,37.4258250076,-0.0074558864,-0.0074558864,1.0000000000,37.4258250076
739340.6804780982,1.0000000000,12.5309393494,210.1090979424,56.3724999159,155.6473796723,-43.6376663668,-63.1500989294,438.8180555792,27.0377006986,361.6159696793,26.8927659160,-12.0722142604,220.0476965969,-83.8848305534,98.2158686362,1.9722141633,79.3635095901,-3.4970174921,-67.5787275922,297.0514298909,-88.4919830301,-15.6988382694,-1.3019133251,-146.9650916243,109.2958980493,21.6527691365,30.8652658426,-0.0074558864,-0.0074558864,1.0000000000,30.8652658426
739340.6805428665,1.0000000000,15.0535408896,220.8772097593,61.3240460049,161.1147598024,-39.3547523590,-61.5298740567,445.4187289638,27.4907765614,364.0829847276,29.0648860106,-25.4336574162,227.0390644316,-84.3005606183,101.2999729804,9.8234150493,79.2756718858,-40.2409880843,-63.2589555974,295.5801019456,-85.1969351719,-15.0877238801,-2.3116226589,-148.5996935047,109.5554764778,25.1350255326,28.7290022423,-0.0074558864,-0.0074558864,1.0000000000,28.7290022423
739340.6805448210,1.0000000000,19.4078064203,227.8308521382,64.6943317671,165.9788345149,-41.0596253846,-61.0398070173,446.6975641024,25.1582704151,368.4357169164,27.4694201976,-42.0901555647,216.3946993061,-81.0643992245,105.0898923091,13.8390913557,79.0940827844,-40.7993686819,-58.9003427606,294.2491420417,-84.2046632917,-20.1225093666,-2.4933532362,-155.8216726304,112.0022114320,25.3419339551,24.8743827873,-0.0074558864,-0.0074558864,1.0000000000,24.8743827873
739340.6805907150,1.0000000000,22.1658710585,182.1448608329,62.5309652195,190.3317803165,-40.4287940912,-68.8608221038,422.0374705599,26.9375938117,364.1304045808,29.0688874042,-18.1526193699,226.1337074971,-73.9302055171,98.6120932852,7.0967261083,79.1406815000,-25.8523862658,-65.4390984570,296.8233437076,-87.5197120597,-11.4864473384,1.7510690735,-153.4902887436,108.2753083407,16.0905699659,23.6293306943,-0.0074558864,-0.0074558864,1.0000000000,23.6293306943
739340.6805926543,1.0000000000,27.6097021593,147.6794659870,65.1212407141,231.0965738147,-39.3858035245,-72.9890308209,402.6413036033,25.2736385874,364.8007933765,28.6723433336,-23.8796297440,220.8556106539,-68.7174566289,98.9401964296,7.9618018490,79.0466850256,-18.4164061503,-63.8233381658,297.0096221727,-88.1330529173,-11.9888088828,3.5733418033,-158.4800817474,108.8044553923,9.5443500092,21.0090786926,-0.0074558864,-0.0074558864,1.0000000000,21.0090786926
